"Tunezja";"Djerba";"Krakow"
"Grecja";"Kreta";"Krakow"
"Bulgaria";"Sveti Vlas";"Gdansk"
"Hiszpania";"Fuerteventura";"Krakow"
"Grecja";"Rodos";"Warszawa"
"Hiszpania";"Majorka";"Warszawa"
"Tunezja";"Sousse";"Warszawa"
"Bulgaria";"Sveti Vlas";"Katowice"
"Tunezja";"Nabeul";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Wroclaw"
"Hiszpania";"Gran Canaria";"Wroclaw"
"Turcja";"Side";"Warszawa"
"Turcja";"Kemer";"Lodz"
"Egipt";"Marsa Alam";"Katowice"
"Egipt";"Marsa Alam";"Gdansk"
"Hiszpania";"Gran Canaria";"Gdansk"
"Grecja";"Kos";"Krakow"
"Tunezja";"Sousse";"Wroclaw"
"Hiszpania";"Gran Canaria";"Krakow"
"Bulgaria";"Sveti Vlas";"Krakow"
"Hiszpania";"Teneryfa";"Katowice"
"Grecja";"Kos";"Krakow"
"Grecja";"Kos";"Wroclaw"
"Turcja";"Kemer";"Katowice"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Egipt";"Sharm El Sheikh";"Krakow"
"Egipt";"Hurgada";"Wroclaw"
"Maroko";"Agadir";"Wroclaw"
"Tunezja";"Hammamet";"Wroclaw"
"Turcja";"Antalya";"Poznan"
"Hiszpania";"Majorka";"Gdansk"
"Egipt";"Hurgada";"Katowice"
"Hiszpania";"Majorka";"Gdansk"
"Turcja";"Antalya";"Katowice"
"Egipt";"Sharm El Sheikh";"Gdansk"
"Egipt";"Sharm El Sheikh";"Krakow"
"Maroko";"Agadir";"Warszawa"
"Grecja";"Kos";"Lodz"
"Maroko";"Casablanca";"Lodz"
"Tunezja";"Mahdia";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Grecja";"Kos";"Poznan"
"Grecja";"Rodos";"Lodz"
"Grecja";"Kreta";"Warszawa"
"Turcja";"Antalya";"Lodz"
"Turcja";"Kemer";"Katowice"
"Hiszpania";"Fuerteventura";"Gdansk"
"Egipt";"Hurgada";"Poznan"
"Tunezja";"Djerba";"Warszawa"
"Turcja";"Side";"Warszawa"
"Egipt";"Sharm El Sheikh";"Katowice"
"Egipt";"Marsa Alam";"Wroclaw"
"Bulgaria";"Sveti Vlas";"Lodz"
"Maroko";"Agadir";"Krakow"
"Grecja";"Rodos";"Lodz"
"Maroko";"Agadir";"Wroclaw"
"Turcja";"Kemer";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Krakow"
"Grecja";"Kos";"Gdansk"
"Maroko";"Agadir";"Krakow"
"Turcja";"Belek";"Poznan"
"Maroko";"Casablanca";"Katowice"
"Tunezja";"Monastir";"Poznan"
"Egipt";"Hurgada";"Warszawa"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Egipt";"Hurgada";"Warszawa"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Tunezja";"Mahdia";"Gdansk"
"Maroko";"Casablanca";"Krakow"
"Hiszpania";"Majorka";"Wroclaw"
"Maroko";"Casablanca";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Maroko";"Casablanca";"Gdansk"
"Grecja";"Rodos";"Lodz"
"Grecja";"Kreta";"Wroclaw"
"Bulgaria";"Sveti Vlas";"Krakow"
"Grecja";"Kreta";"Warszawa"
"Egipt";"Hurgada";"Gdansk"
"Maroko";"Agadir";"Katowice"
"Tunezja";"Hammamet";"Gdansk"
"Grecja";"Kos";"Katowice"
"Bulgaria";"Sveti Vlas";"Poznan"
"Tunezja";"Mahdia";"Warszawa"
"Tunezja";"Nabeul";"Krakow"
"Tunezja";"Mahdia";"Warszawa"
"Maroko";"Agadir";"Lodz"
"Grecja";"Kos";"Katowice"
"Turcja";"Belek";"Krakow"
"Turcja";"Side";"Poznan"
"Turcja";"Antalya";"Poznan"
"Tunezja";"Mahdia";"Katowice"
"Egipt";"Marsa Alam";"Poznan"
"Turcja";"Alanya";"Poznan"
"Grecja";"Kreta";"Wroclaw"
"Maroko";"Casablanca";"Lodz"
"Egipt";"Hurgada";"Katowice"
"Turcja";"Antalya";"Poznan"
"Egipt";"Marsa Alam";"Wroclaw"
"Bulgaria";"Sveti Vlas";"Warszawa"
"Grecja";"Kreta";"Wroclaw"
"Turcja";"Alanya";"Krakow"
"Egipt";"Hurgada";"Lodz"
"Grecja";"Rodos";"Warszawa"
"Grecja";"Rodos";"Krakow"
"Tunezja";"Monastir";"Katowice"
"Tunezja";"Nabeul";"Katowice"
"Hiszpania";"Fuerteventura";"Katowice"
"Grecja";"Kreta";"Gdansk"
"Maroko";"Agadir";"Katowice"
"Tunezja";"Hammamet";"Katowice"
"Turcja";"Alanya";"Poznan"
"Hiszpania";"Teneryfa";"Katowice"
"Maroko";"Agadir";"Wroclaw"
"Egipt";"Hurgada";"Gdansk"
"Egipt";"Hurgada";"Gdansk"
"Tunezja";"Nabeul";"Lodz"
"Grecja";"Kreta";"Warszawa"
"Egipt";"Hurgada";"Wroclaw"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Tunezja";"Hammamet";"Gdansk"
"Grecja";"Kreta";"Poznan"
"Egipt";"Marsa Alam";"Wroclaw"
"Egipt";"Hurgada";"Katowice"
"Turcja";"Belek";"Katowice"
"Turcja";"Belek";"Krakow"
"Hiszpania";"Majorka";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Turcja";"Alanya";"Warszawa"
"Egipt";"Marsa Alam";"Warszawa"
"Turcja";"Belek";"Warszawa"
"Hiszpania";"Teneryfa";"Wroclaw"
"Hiszpania";"Fuerteventura";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Wroclaw"
"Hiszpania";"Teneryfa";"Katowice"
"Turcja";"Kemer";"Lodz"
"Tunezja";"Nabeul";"Wroclaw"
"Grecja";"Rodos";"Wroclaw"
"Grecja";"Kreta";"Warszawa"
"Grecja";"Kos";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Krakow"
"Bulgaria";"Sveti Vlas";"Poznan"
"Tunezja";"Nabeul";"Lodz"
"Maroko";"Agadir";"Wroclaw"
"Grecja";"Kos";"Lodz"
"Bulgaria";"Sveti Vlas";"Gdansk"
"Tunezja";"Nabeul";"Lodz"
"Turcja";"Antalya";"Warszawa"
"Egipt";"Sharm El Sheikh";"Warszawa"
"Tunezja";"Hammamet";"Lodz"
"Maroko";"Agadir";"Krakow"
"Grecja";"Rodos";"Warszawa"
"Hiszpania";"Majorka";"Warszawa"
"Grecja";"Kreta";"Wroclaw"
"Maroko";"Agadir";"Wroclaw"
"Grecja";"Rodos";"Katowice"
"Grecja";"Kos";"Katowice"
"Egipt";"Sharm El Sheikh";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Lodz"
"Grecja";"Rodos";"Katowice"
"Turcja";"Side";"Gdansk"
"Grecja";"Rodos";"Katowice"
"Hiszpania";"Gran Canaria";"Warszawa"
"Hiszpania";"Majorka";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Katowice"
"Hiszpania";"Majorka";"Lodz"
"Hiszpania";"Fuerteventura";"Gdansk"
"Hiszpania";"Fuerteventura";"Lodz"
"Egipt";"Sharm El Sheikh";"Katowice"
"Bulgaria";"Sveti Vlas";"Krakow"
"Maroko";"Agadir";"Poznan"
"Bulgaria";"Sveti Vlas";"Warszawa"
"Turcja";"Alanya";"Lodz"
"Egipt";"Hurgada";"Katowice"
"Hiszpania";"Majorka";"Warszawa"
"Hiszpania";"Gran Canaria";"Wroclaw"
"Maroko";"Casablanca";"Warszawa"
"Hiszpania";"Majorka";"Lodz"
"Turcja";"Belek";"Wroclaw"
"Maroko";"Agadir";"Gdansk"
"Turcja";"Kemer";"Poznan"
"Turcja";"Kemer";"Gdansk"
"Egipt";"Marsa Alam";"Wroclaw"
"Egipt";"Sharm El Sheikh";"Gdansk"
"Hiszpania";"Fuerteventura";"Wroclaw"
"Egipt";"Hurgada";"Krakow"
"Maroko";"Agadir";"Lodz"
"Hiszpania";"Fuerteventura";"Poznan"
"Egipt";"Hurgada";"Poznan"
"Hiszpania";"Fuerteventura";"Lodz"
"Tunezja";"Sousse";"Katowice"
"Egipt";"Marsa Alam";"Katowice"
"Grecja";"Rodos";"Gdansk"
"Maroko";"Casablanca";"Poznan"
"Hiszpania";"Gran Canaria";"Poznan"
"Tunezja";"Monastir";"Katowice"
"Hiszpania";"Majorka";"Wroclaw"
"Turcja";"Alanya";"Warszawa"
"Maroko";"Agadir";"Katowice"
"Turcja";"Belek";"Wroclaw"
"Hiszpania";"Majorka";"Lodz"
"Grecja";"Kos";"Warszawa"
"Egipt";"Marsa Alam";"Katowice"
"Turcja";"Kemer";"Lodz"
"Tunezja";"Djerba";"Poznan"
"Turcja";"Alanya";"Poznan"
"Tunezja";"Djerba";"Katowice"
"Tunezja";"Mahdia";"Krakow"
"Maroko";"Casablanca";"Poznan"
"Maroko";"Agadir";"Gdansk"
"Turcja";"Alanya";"Gdansk"
"Egipt";"Marsa Alam";"Warszawa"
"Bulgaria";"Sveti Vlas";"Poznan"
"Egipt";"Marsa Alam";"Katowice"
"Hiszpania";"Gran Canaria";"Wroclaw"
"Grecja";"Kreta";"Lodz"
"Turcja";"Kemer";"Katowice"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Hiszpania";"Fuerteventura";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Hiszpania";"Teneryfa";"Katowice"
"Maroko";"Agadir";"Lodz"
"Bulgaria";"Sveti Vlas";"Katowice"
"Egipt";"Hurgada";"Katowice"
"Maroko";"Casablanca";"Gdansk"
"Grecja";"Rodos";"Lodz"
"Hiszpania";"Gran Canaria";"Katowice"
"Turcja";"Side";"Gdansk"
"Grecja";"Kos";"Gdansk"
"Tunezja";"Mahdia";"Warszawa"
"Hiszpania";"Gran Canaria";"Lodz"
"Egipt";"Marsa Alam";"Katowice"
"Turcja";"Belek";"Lodz"
"Grecja";"Kos";"Katowice"
"Hiszpania";"Gran Canaria";"Katowice"
"Maroko";"Casablanca";"Lodz"
"Tunezja";"Sousse";"Katowice"
"Bulgaria";"Sveti Vlas";"Krakow"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Grecja";"Rodos";"Wroclaw"
"Hiszpania";"Gran Canaria";"Wroclaw"
"Grecja";"Kos";"Lodz"
"Maroko";"Casablanca";"Katowice"
"Turcja";"Alanya";"Warszawa"
"Egipt";"Marsa Alam";"Poznan"
"Tunezja";"Monastir";"Lodz"
"Tunezja";"Djerba";"Wroclaw"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Lodz"
"Maroko";"Casablanca";"Katowice"
"Grecja";"Kos";"Lodz"
"Turcja";"Alanya";"Gdansk"
"Maroko";"Agadir";"Wroclaw"
"Bulgaria";"Sveti Vlas";"Wroclaw"
"Tunezja";"Hammamet";"Wroclaw"
"Tunezja";"Djerba";"Katowice"
"Grecja";"Rodos";"Krakow"
"Tunezja";"Monastir";"Gdansk"
"Maroko";"Casablanca";"Lodz"
"Grecja";"Rodos";"Krakow"
"Bulgaria";"Sveti Vlas";"Wroclaw"
"Maroko";"Casablanca";"Krakow"
"Hiszpania";"Majorka";"Wroclaw"
"Turcja";"Kemer";"Warszawa"
"Grecja";"Kreta";"Wroclaw"
"Tunezja";"Djerba";"Wroclaw"
"Egipt";"Marsa Alam";"Poznan"
"Hiszpania";"Fuerteventura";"Lodz"
"Egipt";"Hurgada";"Katowice"
"Grecja";"Rodos";"Warszawa"
"Bulgaria";"Sveti Vlas";"Lodz"
"Grecja";"Kreta";"Warszawa"
"Tunezja";"Nabeul";"Krakow"
"Maroko";"Casablanca";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Tunezja";"Nabeul";"Warszawa"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Egipt";"Sharm El Sheikh";"Katowice"
"Bulgaria";"Sveti Vlas";"Gdansk"
"Turcja";"Alanya";"Poznan"
"Tunezja";"Monastir";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Maroko";"Casablanca";"Lodz"
"Turcja";"Kemer";"Gdansk"
"Hiszpania";"Teneryfa";"Katowice"
"Bulgaria";"Sveti Vlas";"Wroclaw"
"Tunezja";"Hammamet";"Warszawa"
"Hiszpania";"Fuerteventura";"Wroclaw"
"Tunezja";"Hammamet";"Warszawa"
"Maroko";"Casablanca";"Lodz"
"Turcja";"Belek";"Wroclaw"
"Tunezja";"Nabeul";"Krakow"
"Bulgaria";"Sloneczny Brzeg";"Katowice"
"Grecja";"Kos";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Grecja";"Kreta";"Gdansk"
"Egipt";"Sharm El Sheikh";"Warszawa"
"Egipt";"Hurgada";"Krakow"
"Egipt";"Sharm El Sheikh";"Krakow"
"Tunezja";"Djerba";"Gdansk"
"Grecja";"Rodos";"Katowice"
"Bulgaria";"Sloneczny Brzeg";"Krakow"
"Turcja";"Belek";"Katowice"
"Turcja";"Kemer";"Lodz"
"Grecja";"Kreta";"Katowice"
"Egipt";"Sharm El Sheikh";"Poznan"
"Grecja";"Kreta";"Poznan"
"Grecja";"Kreta";"Katowice"
"Hiszpania";"Gran Canaria";"Katowice"
"Grecja";"Kos";"Poznan"
"Maroko";"Casablanca";"Lodz"
"Bulgaria";"Sveti Vlas";"Katowice"
"Maroko";"Casablanca";"Katowice"
"Turcja";"Belek";"Warszawa"
"Grecja";"Rodos";"Wroclaw"
"Egipt";"Marsa Alam";"Katowice"
"Turcja";"Kemer";"Katowice"
"Grecja";"Rodos";"Warszawa"
"Maroko";"Agadir";"Lodz"
"Turcja";"Side";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Lodz"
"Maroko";"Agadir";"Wroclaw"
"Tunezja";"Sousse";"Wroclaw"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Maroko";"Casablanca";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Katowice"
"Tunezja";"Nabeul";"Katowice"
"Tunezja";"Hammamet";"Katowice"
"Egipt";"Hurgada";"Katowice"
"Tunezja";"Hammamet";"Wroclaw"
"Bulgaria";"Sveti Vlas";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Lodz"
"Tunezja";"Mahdia";"Katowice"
"Grecja";"Kos";"Warszawa"
"Maroko";"Casablanca";"Krakow"
"Hiszpania";"Fuerteventura";"Poznan"
"Grecja";"Rodos";"Poznan"
"Turcja";"Belek";"Wroclaw"
"Hiszpania";"Majorka";"Warszawa"
"Grecja";"Kreta";"Warszawa"
"Turcja";"Alanya";"Lodz"
"Tunezja";"Mahdia";"Wroclaw"
"Maroko";"Agadir";"Poznan"
"Maroko";"Agadir";"Poznan"
"Turcja";"Alanya";"Gdansk"
"Grecja";"Rodos";"Lodz"
"Hiszpania";"Majorka";"Lodz"
"Maroko";"Agadir";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Tunezja";"Sousse";"Poznan"
"Turcja";"Antalya";"Wroclaw"
"Tunezja";"Monastir";"Katowice"
"Hiszpania";"Teneryfa";"Katowice"
"Hiszpania";"Majorka";"Lodz"
"Grecja";"Kreta";"Lodz"
"Tunezja";"Mahdia";"Gdansk"
"Egipt";"Hurgada";"Katowice"
"Hiszpania";"Gran Canaria";"Wroclaw"
"Turcja";"Belek";"Katowice"
"Egipt";"Marsa Alam";"Warszawa"
"Egipt";"Hurgada";"Katowice"
"Turcja";"Belek";"Katowice"
"Egipt";"Sharm El Sheikh";"Krakow"
"Turcja";"Side";"Krakow"
"Hiszpania";"Gran Canaria";"Warszawa"
"Grecja";"Kreta";"Gdansk"
"Maroko";"Casablanca";"Lodz"
"Hiszpania";"Majorka";"Wroclaw"
"Tunezja";"Mahdia";"Katowice"
"Grecja";"Kos";"Lodz"
"Grecja";"Rodos";"Poznan"
"Tunezja";"Djerba";"Lodz"
"Bulgaria";"Sveti Vlas";"Krakow"
"Bulgaria";"Sveti Vlas";"Krakow"
"Grecja";"Kos";"Krakow"
"Turcja";"Side";"Katowice"
"Grecja";"Kos";"Katowice"
"Turcja";"Side";"Lodz"
"Tunezja";"Sousse";"Katowice"
"Tunezja";"Monastir";"Lodz"
"Tunezja";"Sousse";"Lodz"
"Grecja";"Rodos";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Turcja";"Kemer";"Wroclaw"
"Grecja";"Kreta";"Poznan"
"Grecja";"Kreta";"Gdansk"
"Turcja";"Antalya";"Krakow"
"Grecja";"Kreta";"Lodz"
"Tunezja";"Monastir";"Lodz"
"Maroko";"Agadir";"Katowice"
"Maroko";"Casablanca";"Katowice"
"Turcja";"Kemer";"Katowice"
"Egipt";"Hurgada";"Warszawa"
"Tunezja";"Djerba";"Gdansk"
"Bulgaria";"Sveti Vlas";"Warszawa"
"Maroko";"Casablanca";"Katowice"
"Egipt";"Marsa Alam";"Gdansk"
"Egipt";"Hurgada";"Poznan"
"Maroko";"Casablanca";"Gdansk"
"Hiszpania";"Fuerteventura";"Katowice"
"Grecja";"Kos";"Krakow"
"Hiszpania";"Fuerteventura";"Lodz"
"Tunezja";"Monastir";"Lodz"
"Tunezja";"Mahdia";"Gdansk"
"Tunezja";"Djerba";"Poznan"
"Tunezja";"Monastir";"Wroclaw"
"Egipt";"Marsa Alam";"Wroclaw"
"Egipt";"Sharm El Sheikh";"Katowice"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Grecja";"Kos";"Gdansk"
"Grecja";"Kos";"Warszawa"
"Maroko";"Agadir";"Poznan"
"Grecja";"Kos";"Lodz"
"Bulgaria";"Sveti Vlas";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Tunezja";"Nabeul";"Warszawa"
"Egipt";"Hurgada";"Warszawa"
"Grecja";"Kos";"Katowice"
"Turcja";"Kemer";"Lodz"
"Maroko";"Casablanca";"Wroclaw"
"Egipt";"Sharm El Sheikh";"Krakow"
"Egipt";"Sharm El Sheikh";"Poznan"
"Tunezja";"Sousse";"Wroclaw"
"Turcja";"Kemer";"Lodz"
"Tunezja";"Sousse";"Gdansk"
"Maroko";"Casablanca";"Krakow"
"Hiszpania";"Gran Canaria";"Warszawa"
"Maroko";"Agadir";"Poznan"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Hiszpania";"Gran Canaria";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Bulgaria";"Sveti Vlas";"Lodz"
"Bulgaria";"Sveti Vlas";"Warszawa"
"Tunezja";"Sousse";"Lodz"
"Maroko";"Agadir";"Lodz"
"Grecja";"Kreta";"Gdansk"
"Hiszpania";"Fuerteventura";"Poznan"
"Hiszpania";"Majorka";"Warszawa"
"Maroko";"Casablanca";"Krakow"
"Maroko";"Agadir";"Wroclaw"
"Bulgaria";"Sloneczny Brzeg";"Wroclaw"
"Egipt";"Hurgada";"Wroclaw"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Hiszpania";"Gran Canaria";"Krakow"
"Egipt";"Sharm El Sheikh";"Warszawa"
"Grecja";"Kos";"Lodz"
"Maroko";"Casablanca";"Krakow"
"Hiszpania";"Teneryfa";"Warszawa"
"Tunezja";"Djerba";"Gdansk"
"Maroko";"Agadir";"Wroclaw"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Egipt";"Hurgada";"Poznan"
"Grecja";"Rodos";"Katowice"
"Bulgaria";"Sveti Vlas";"Poznan"
"Hiszpania";"Fuerteventura";"Katowice"
"Grecja";"Rodos";"Lodz"
"Bulgaria";"Sveti Vlas";"Wroclaw"
"Turcja";"Antalya";"Lodz"
"Turcja";"Kemer";"Lodz"
"Tunezja";"Djerba";"Warszawa"
"Maroko";"Casablanca";"Wroclaw"
"Grecja";"Kos";"Lodz"
"Egipt";"Marsa Alam";"Wroclaw"
"Maroko";"Agadir";"Krakow"
"Tunezja";"Monastir";"Warszawa"
"Hiszpania";"Gran Canaria";"Warszawa"
"Bulgaria";"Sveti Vlas";"Gdansk"
"Egipt";"Marsa Alam";"Gdansk"
"Hiszpania";"Majorka";"Katowice"
"Maroko";"Agadir";"Warszawa"
"Grecja";"Rodos";"Katowice"
"Hiszpania";"Fuerteventura";"Lodz"
"Bulgaria";"Sveti Vlas";"Lodz"
"Bulgaria";"Sveti Vlas";"Wroclaw"
"Maroko";"Agadir";"Krakow"
"Bulgaria";"Sloneczny Brzeg";"Lodz"
"Grecja";"Kreta";"Poznan"
"Bulgaria";"Sveti Vlas";"Poznan"
"Tunezja";"Monastir";"Poznan"
"Bulgaria";"Sveti Vlas";"Gdansk"
"Grecja";"Kos";"Poznan"
"Grecja";"Kreta";"Katowice"
"Egipt";"Marsa Alam";"Wroclaw"
"Bulgaria";"Sveti Vlas";"Lodz"
"Turcja";"Antalya";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Warszawa"
"Turcja";"Belek";"Katowice"
"Tunezja";"Djerba";"Poznan"
"Grecja";"Kreta";"Krakow"
"Bulgaria";"Sveti Vlas";"Lodz"
"Tunezja";"Hammamet";"Krakow"
"Hiszpania";"Fuerteventura";"Krakow"
"Grecja";"Kreta";"Krakow"
"Hiszpania";"Gran Canaria";"Gdansk"
"Grecja";"Kos";"Lodz"
"Bulgaria";"Sveti Vlas";"Gdansk"
"Grecja";"Rodos";"Katowice"
"Turcja";"Side";"Wroclaw"
"Turcja";"Alanya";"Wroclaw"
"Turcja";"Kemer";"Warszawa"
"Turcja";"Side";"Wroclaw"
"Tunezja";"Mahdia";"Warszawa"
"Egipt";"Sharm El Sheikh";"Krakow"
"Egipt";"Marsa Alam";"Katowice"
"Tunezja";"Monastir";"Lodz"
"Hiszpania";"Majorka";"Katowice"
"Tunezja";"Nabeul";"Poznan"
"Hiszpania";"Fuerteventura";"Poznan"
"Turcja";"Alanya";"Krakow"
"Tunezja";"Nabeul";"Poznan"
"Turcja";"Antalya";"Krakow"
"Grecja";"Kreta";"Lodz"
"Grecja";"Kos";"Wroclaw"
"Grecja";"Kreta";"Gdansk"
"Turcja";"Side";"Lodz"
"Turcja";"Alanya";"Warszawa"
"Turcja";"Belek";"Poznan"
"Bulgaria";"Sveti Vlas";"Wroclaw"
"Maroko";"Casablanca";"Krakow"
"Egipt";"Hurgada";"Lodz"
"Maroko";"Agadir";"Gdansk"
"Grecja";"Rodos";"Warszawa"
"Hiszpania";"Fuerteventura";"Krakow"
"Turcja";"Belek";"Poznan"
"Maroko";"Agadir";"Katowice"
"Maroko";"Agadir";"Poznan"
"Maroko";"Agadir";"Warszawa"
"Maroko";"Casablanca";"Wroclaw"
"Turcja";"Kemer";"Wroclaw"
"Egipt";"Marsa Alam";"Wroclaw"
"Egipt";"Marsa Alam";"Katowice"
"Egipt";"Hurgada";"Lodz"
"Maroko";"Agadir";"Gdansk"
"Egipt";"Marsa Alam";"Wroclaw"
"Turcja";"Kemer";"Wroclaw"
"Tunezja";"Mahdia";"Poznan"
"Hiszpania";"Teneryfa";"Gdansk"
"Turcja";"Antalya";"Krakow"
"Grecja";"Kreta";"Warszawa"
"Turcja";"Antalya";"Poznan"
"Tunezja";"Djerba";"Lodz"
"Turcja";"Belek";"Poznan"
"Grecja";"Rodos";"Wroclaw"
"Hiszpania";"Fuerteventura";"Krakow"
"Tunezja";"Nabeul";"Lodz"
"Hiszpania";"Gran Canaria";"Wroclaw"
"Maroko";"Casablanca";"Katowice"
"Grecja";"Rodos";"Lodz"
"Bulgaria";"Sloneczny Brzeg";"Poznan"
"Hiszpania";"Majorka";"Warszawa"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Grecja";"Kreta";"Gdansk"
"Tunezja";"Monastir";"Lodz"
"Grecja";"Kreta";"Warszawa"
"Grecja";"Rodos";"Gdansk"
"Maroko";"Casablanca";"Katowice"
"Grecja";"Rodos";"Gdansk"
"Maroko";"Agadir";"Lodz"
"Maroko";"Casablanca";"Gdansk"
"Bulgaria";"Sloneczny Brzeg";"Gdansk"
"Tunezja";"Djerba";"Warszawa"
"Egipt";"Hurgada";"Krakow"
"Maroko";"Agadir";"Warszawa"
"Grecja";"Rodos";"Krakow"
